,Unnamed: 0,index,website page,website location,park, bus ,shuttle,transit,public transportation,ferry,ferry service,subway,train,metro,total
918,918,2,https://www.nps.gov/bepa/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
919,919,3,https://www.nps.gov/bepa/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
920,920,4,https://www.nps.gov/bepa/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
921,921,5,https://www.nps.gov/bepa/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
922,922,6,https://www.nps.gov/bepa/planyourvisit/index.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
923,923,7,https://www.nps.gov/bepa/planyourvisit/basicinfo.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
924,924,8,https://www.nps.gov/bepa/planyourvisit/park-brochure.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
925,925,9,https://www.nps.gov/bepa/planyourvisit/hours.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
926,926,10,https://www.nps.gov/bepa/planyourvisit/fees.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
927,927,11,https://www.nps.gov/bepa/planyourvisit/conditions.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
928,928,12,https://www.nps.gov/bepa/planyourvisit/permitsandreservations.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
929,929,13,https://www.nps.gov/bepa/planyourvisit/directions.htm,NPS.govPlan Your VisitDirections & Transportation,BEPA,0,0,0,0,0,0,0,0,1,1
930,930,14,https://www.nps.gov/bepa/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,BEPA,0,0,0,0,0,0,0,0,0,0
931,931,15,https://www.nps.gov/bepa/planyourvisit/things2do.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
932,932,16,https://www.nps.gov/bepa/planyourvisit/calendar.htm,NPS.govPlan Your VisitCalendar,BEPA,0,0,0,0,0,0,0,0,0,0
933,933,17,https://www.nps.gov/bepa/planyourvisit/safety.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
934,934,18,https://www.nps.gov/bepa/planyourvisit/accessibility.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
935,935,19,https://www.nps.gov/planyourvisit/index.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
936,936,20,https://www.nps.gov/planyourvisit/event-search.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
937,937,21,https://www.nps.gov/planyourvisit/passes.htm,,BEPA,0,0,0,0,0,0,0,0,0,0
938,938,22,https://www.nps.gov/planyourvisit/trip-ideas.htm,,BEPA,0,0,0,0,0,0,0,2,0,2
939,939,0,https://www.nps.gov/bibe/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
940,940,1,https://www.nps.gov/bibe/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
941,941,2,https://www.nps.gov/bibe/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
942,942,3,https://www.nps.gov/bibe/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
943,943,4,https://www.nps.gov/bibe/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
944,944,5,https://www.nps.gov/bibe/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,BIBE,0,0,0,3,0,0,0,0,0,3
945,945,6,https://www.nps.gov/bibe/planyourvisit/index.htm,,BIBE,0,1,0,0,0,0,0,0,0,1
946,946,7,https://www.nps.gov/bibe/planyourvisit/suggested-itineraries.htm,NPS.govPlan Your VisitSuggested Itineraries,BIBE,0,0,0,0,0,0,0,0,0,0
947,947,8,https://www.nps.gov/bibe/planyourvisit/basicinfo.htm,NPS.govPlan Your VisitBasic Information,BIBE,0,1,0,0,0,0,0,0,0,1
948,948,9,https://www.nps.gov/bibe/planyourvisit/nps-app.htm,,BIBE,1,0,0,0,0,0,0,0,0,1
949,949,10,https://www.nps.gov/bibe/planyourvisit/hours.htm,NPS.govPlan Your VisitBasic InformationOperating Hours & Seasons,BIBE,0,0,0,0,0,0,0,0,0,0
950,950,11,https://www.nps.gov/bibe/planyourvisit/bbr_hours.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
951,951,12,https://www.nps.gov/bibe/planyourvisit/fees.htm,NPS.govPlan Your VisitBasic InformationFees & Passes,BIBE,0,0,0,0,0,0,0,0,0,0
952,952,13,https://www.nps.gov/bibe/planyourvisit/conditions.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
953,953,14,https://www.nps.gov/bibe/planyourvisit/permitsandreservations.htm,NPS.govPlan Your VisitBasic InformationPermits & Reservations,BIBE,0,1,0,0,0,0,0,0,0,1
954,954,15,https://www.nps.gov/bibe/planyourvisit/border_travel.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
955,955,16,https://www.nps.gov/bibe/planyourvisit/weather.htm,NPS.govPlan Your VisitBasic InformationWeather,BIBE,0,0,0,0,0,0,0,0,0,0
956,956,17,https://www.nps.gov/bibe/planyourvisit/pets.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
957,957,18,https://www.nps.gov/bibe/planyourvisit/visiting-sustainably.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
958,958,19,https://www.nps.gov/bibe/planyourvisit/biberecycles.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
959,959,20,https://www.nps.gov/bibe/planyourvisit/leavenotrace.htm,NPS.govPlan Your VisitBasic InformationVisiting SustainablyLeave No Trace,BIBE,0,0,0,0,0,0,0,0,0,0
960,960,21,https://www.nps.gov/bibe/planyourvisit/bottle-filling-stations.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
961,961,22,https://www.nps.gov/bibe/planyourvisit/traveling-green.htm,,BIBE,0,0,0,0,0,0,0,1,0,1
962,962,23,https://www.nps.gov/bibe/planyourvisit/goodsandservices.htm,,BIBE,0,1,0,0,0,0,0,0,0,1
963,963,24,https://www.nps.gov/bibe/planyourvisit/outfitters.htm,,BIBE,0,3,0,0,0,0,0,0,0,3
964,964,25,https://www.nps.gov/bibe/planyourvisit/directions.htm,,BIBE,0,0,0,3,0,0,0,0,0,3
965,965,26,https://www.nps.gov/bibe/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,BIBE,0,0,0,0,0,0,0,0,0,0
966,966,27,https://www.nps.gov/bibe/planyourvisit/topomaps.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
967,967,28,https://www.nps.gov/bibe/planyourvisit/eatingsleeping.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
968,968,29,https://www.nps.gov/bibe/planyourvisit/lodging.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
969,969,30,https://www.nps.gov/bibe/planyourvisit/camping.htm,NPS.govPlan Your VisitEating & SleepingCamping,BIBE,0,0,0,0,0,0,0,0,0,0
970,970,31,https://www.nps.gov/bibe/planyourvisit/rgv_campground.htm,NPS.govPlan Your VisitEating & SleepingCampingRio Grande Village Campground,BIBE,0,0,0,0,0,0,0,0,0,0
971,971,32,https://www.nps.gov/bibe/planyourvisit/basin_campground.htm,NPS.govPlan Your VisitEating & SleepingCampingChisos Basin Campground,BIBE,0,0,0,0,0,0,0,0,0,0
972,972,33,https://www.nps.gov/bibe/planyourvisit/cottonwood_campground.htm,NPS.govPlan Your VisitEating & SleepingCampingCottonwood Campground,BIBE,0,0,0,0,0,0,0,0,0,0
973,973,34,https://www.nps.gov/bibe/planyourvisit/campground_rules.htm,,BIBE,0,0,0,0,0,0,0,1,0,1
974,974,35,https://www.nps.gov/bibe/planyourvisit/dininginthepark.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
975,975,36,https://www.nps.gov/bibe/planyourvisit/placestogo.htm,,BIBE,0,0,0,0,1,0,0,0,0,1
976,976,37,https://www.nps.gov/bibe/planyourvisit/big-bend-visitor-centers.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
977,977,38,https://www.nps.gov/bibe/planyourvisit/fossil-discovery-exhibit.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
978,978,39,https://www.nps.gov/bibe/planyourvisit/visiting-boquillas.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
979,979,40,https://www.nps.gov/bibe/planyourvisit/things2do.htm,NPS.govPlan Your VisitThings To Do,BIBE,0,0,0,0,0,0,0,0,0,0
980,980,41,https://www.nps.gov/bibe/planyourvisit/scenic_drives.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
981,981,42,https://www.nps.gov/bibe/planyourvisit/paved-roads.htm,NPS.govPlan Your VisitThings To DoScenic DrivesPaved Roads,BIBE,0,0,1,0,0,0,0,0,0,1
982,982,43,https://www.nps.gov/bibe/planyourvisit/improved-dirt-roads.htm,NPS.govPlan Your VisitThings To DoScenic DrivesImproved Dirt Roads,BIBE,0,0,0,0,0,0,0,0,0,0
983,983,44,https://www.nps.gov/bibe/planyourvisit/primitive-dirt-roads.htm,NPS.govPlan Your VisitThings To DoScenic DrivesPrimitive Dirt Roads,BIBE,0,0,0,0,0,0,0,0,0,0
984,984,45,https://www.nps.gov/bibe/planyourvisit/day_hikes.htm,NPS.govPlan Your VisitThings To DoDay Hikes,BIBE,0,0,0,0,0,0,0,0,0,0
985,985,46,https://www.nps.gov/bibe/planyourvisit/desert_hikes.htm,NPS.govPlan Your VisitThings To DoDay HikesDesert Hikes,BIBE,0,0,0,0,0,0,0,0,0,0
986,986,47,https://www.nps.gov/bibe/planyourvisit/mountain_hikes.htm,NPS.govPlan Your VisitThings To DoDay HikesMountain Hikes,BIBE,0,0,0,0,0,0,0,0,0,0
987,987,48,https://www.nps.gov/bibe/planyourvisit/river_hikes.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
988,988,49,https://www.nps.gov/bibe/planyourvisit/backcountry-main.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
989,989,50,https://www.nps.gov/bibe/planyourvisit/bc_regulations.htm,NPS.govPlan Your VisitThings To DoBackcountry UseBackcountry Regulations,BIBE,0,0,0,0,0,0,0,0,0,0
990,990,51,https://www.nps.gov/bibe/planyourvisit/bc_safety.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
991,991,52,https://www.nps.gov/bibe/planyourvisit/roadsidecamps.htm,NPS.govPlan Your VisitThings To DoBackcountry UsePrimitive Roadside Campsites,BIBE,0,0,0,0,0,0,0,0,0,0
992,992,53,https://www.nps.gov/bibe/planyourvisit/backpacking_chisos.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
993,993,54,https://www.nps.gov/bibe/planyourvisit/river-trips.htm,,BIBE,0,2,0,0,0,0,0,0,0,2
994,994,55,https://www.nps.gov/bibe/planyourvisit/riverregs.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
995,995,56,https://www.nps.gov/bibe/planyourvisit/river-mileages.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
996,996,57,https://www.nps.gov/bibe/planyourvisit/secyn.htm,,BIBE,0,1,0,0,0,0,0,0,0,1
997,997,58,https://www.nps.gov/bibe/planyourvisit/biking.htm,,BIBE,0,4,0,0,0,0,0,0,0,4
998,998,59,https://www.nps.gov/bibe/planyourvisit/ranger-led-programs.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
999,999,60,https://www.nps.gov/bibe/planyourvisit/birding.htm,NPS.govPlan Your VisitThings To DoBird Watching,BIBE,0,0,0,0,0,0,0,0,0,0
1000,1000,61,https://www.nps.gov/bibe/planyourvisit/fishing.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1001,1001,62,https://www.nps.gov/bibe/planyourvisit/bc_horses.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1002,1002,63,https://www.nps.gov/bibe/planyourvisit/stargazing.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1003,1003,64,https://www.nps.gov/bibe/planyourvisit/tripideas.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1004,1004,65,https://www.nps.gov/bibe/planyourvisit/calendar.htm,NPS.govPlan Your VisitCalendar,BIBE,0,0,0,0,0,0,0,0,0,0
1005,1005,66,https://www.nps.gov/bibe/planyourvisit/safety.htm,NPS.govPlan Your VisitSafety,BIBE,0,0,0,0,0,0,0,0,0,0
1006,1006,67,https://www.nps.gov/bibe/planyourvisit/hike-smart.htm,,BIBE,0,0,0,0,0,0,0,1,0,1
1007,1007,68,https://www.nps.gov/bibe/planyourvisit/accessibility.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1008,1008,69,https://www.nps.gov/bibe/planyourvisit/service-animals.htm,,BIBE,0,0,0,0,0,0,0,3,0,3
1009,1009,70,https://www.nps.gov/bibe/planyourvisit/first-amendment-activities.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1010,1010,71,https://www.nps.gov/planyourvisit/index.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1011,1011,72,https://www.nps.gov/planyourvisit/event-search.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1012,1012,73,https://www.nps.gov/planyourvisit/passes.htm,,BIBE,0,0,0,0,0,0,0,0,0,0
1013,1013,74,https://www.nps.gov/planyourvisit/trip-ideas.htm,,BIBE,0,0,0,0,0,0,0,2,0,2
1014,1014,75,https://www.nps.gov/bibe/planyourvisit/upload/BIBEmap-area.jpg,page doesn't exist,BIBE,0,0,0,0,0,0,0,0,0,0
1015,1015,0,https://home.nps.gov/bica/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1016,1016,1,https://home.nps.gov/bica/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1017,1017,2,https://home.nps.gov/bica/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1018,1018,3,https://home.nps.gov/bica/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1019,1019,4,https://home.nps.gov/bica/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1020,1020,5,https://home.nps.gov/bica/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,BICA,0,0,0,2,0,0,0,0,0,2
1021,1021,6,https://home.nps.gov/bica/planyourvisit/index.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1022,1022,7,https://home.nps.gov/bica/planyourvisit/basicinfo.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1023,1023,8,https://home.nps.gov/bica/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,BICA,0,0,0,0,0,0,0,0,0,0
1024,1024,9,https://home.nps.gov/bica/planyourvisit/fees.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1025,1025,10,https://home.nps.gov/bica/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,BICA,0,0,0,0,0,0,0,0,0,0
1026,1026,11,https://home.nps.gov/bica/planyourvisit/permitsandreservations.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1027,1027,12,https://home.nps.gov/bica/planyourvisit/weather.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1028,1028,13,https://home.nps.gov/bica/planyourvisit/pets.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1029,1029,14,https://home.nps.gov/bica/planyourvisit/directions.htm,,BICA,0,0,0,1,0,0,0,0,0,1
1030,1030,15,https://home.nps.gov/bica/planyourvisit/maps.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1031,1031,16,https://home.nps.gov/bica/planyourvisit/gps-coordinates.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1032,1032,17,https://home.nps.gov/bica/planyourvisit/placestogo.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1033,1033,18,https://home.nps.gov/bica/planyourvisit/visitorcenters.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1034,1034,19,https://home.nps.gov/bica/planyourvisit/campgrounds.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1035,1035,20,https://home.nps.gov/bica/planyourvisit/grapevine-campground.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1036,1036,21,https://home.nps.gov/bica/planyourvisit/horseshoe-bend-campground.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1037,1037,22,https://home.nps.gov/bica/planyourvisit/afterbay-campground.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1038,1038,23,https://home.nps.gov/bica/planyourvisit/trail-creek-campground.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1039,1039,24,https://home.nps.gov/bica/planyourvisit/waterway-campsites.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1040,1040,25,https://home.nps.gov/bica/planyourvisit/things2do.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1041,1041,26,https://home.nps.gov/bica/planyourvisit/boating.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1042,1042,27,https://home.nps.gov/bica/planyourvisit/bring-your-own-boat.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1043,1043,28,https://home.nps.gov/bica/planyourvisit/marinas.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1044,1044,29,https://home.nps.gov/bica/planyourvisit/launch-levels.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1045,1045,30,https://home.nps.gov/bica/planyourvisit/fishing.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1046,1046,31,https://home.nps.gov/bica/planyourvisit/fishing-the-afterbay.htm,,BICA,0,0,0,0,0,0,0,1,0,1
1047,1047,32,https://home.nps.gov/bica/planyourvisit/bighorn-lake-in-wyoming-and-montana.htm,,BICA,0,0,0,0,0,0,0,1,0,1
1048,1048,33,https://home.nps.gov/bica/planyourvisit/bighorn-river-in-montana.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1049,1049,34,https://home.nps.gov/bica/planyourvisit/ice-fishing.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1050,1050,35,https://home.nps.gov/bica/planyourvisit/hiking.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1051,1051,36,https://home.nps.gov/bica/planyourvisit/barrys-island-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1052,1052,37,https://home.nps.gov/bica/planyourvisit/beaver-pond-nature-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1053,1053,38,https://home.nps.gov/bica/planyourvisit/bighorn-head-gate-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1054,1054,39,https://home.nps.gov/bica/planyourvisit/hillsboro-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1055,1055,40,https://home.nps.gov/bica/planyourvisit/lockhart-ranch-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1056,1056,41,https://home.nps.gov/bica/planyourvisit/lower-layout-creek-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1057,1057,42,https://home.nps.gov/bica/planyourvisit/mouth-of-the-canyon-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1058,1058,43,https://home.nps.gov/bica/planyourvisit/rangers-delight-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1059,1059,44,https://home.nps.gov/bica/planyourvisit/state-line-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1060,1060,45,https://home.nps.gov/bica/planyourvisit/sykes-mountain-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1061,1061,46,https://home.nps.gov/bica/planyourvisit/three-mile-access-trail.htm,NPS.govPark HomePlan Your VisitThings To DoHikingThree Mile Access Trail,BICA,0,0,0,0,0,0,0,0,0,0
1062,1062,47,https://home.nps.gov/bica/planyourvisit/upper-layout-creek-trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1063,1063,48,https://home.nps.gov/bica/planyourvisit/Sullivans-Knob-Trail.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1064,1064,49,https://home.nps.gov/bica/planyourvisit/historic-ranch-tours.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1065,1065,50,https://home.nps.gov/bica/planyourvisit/hunting.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1066,1066,51,https://home.nps.gov/bica/planyourvisit/nearbyattractions.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1067,1067,52,https://home.nps.gov/bica/planyourvisit/picnicking.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1068,1068,53,https://home.nps.gov/bica/planyourvisit/itineraries.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1069,1069,54,https://home.nps.gov/bica/planyourvisit/calendar.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1070,1070,55,https://home.nps.gov/bica/planyourvisit/accessibility.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1071,1071,56,https://home.nps.gov/planyourvisit/index.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1072,1072,57,https://home.nps.gov/planyourvisit/event-search.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1073,1073,58,https://home.nps.gov/planyourvisit/passes.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1074,1074,59,https://home.nps.gov/planyourvisit/trip-ideas.htm,,BICA,0,0,0,0,0,0,0,0,0,0
1075,1075,60,https://home.nps.gov/bica/planyourvisit/directions.htm#onthisPage-0,,BICA,0,0,0,1,0,0,0,0,0,1
1076,1076,61,https://home.nps.gov/bica/planyourvisit/directions.htm#onthisPage-1,,BICA,0,0,0,1,0,0,0,0,0,1
1077,1077,62,https://home.nps.gov/bica/planyourvisit/directions.htm#onthisPage-2,,BICA,0,0,0,1,0,0,0,0,0,1
1078,1078,63,https://home.nps.gov/bica/planyourvisit/directions.htm#onthisPage-3,,BICA,0,0,0,1,0,0,0,0,0,1
1079,1079,0,https://www.nps.gov/bicy/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1080,1080,1,https://www.nps.gov/bicy/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1081,1081,2,https://www.nps.gov/bicy/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1082,1082,3,https://www.nps.gov/bicy/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1083,1083,4,https://www.nps.gov/bicy/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1084,1084,5,https://www.nps.gov/bicy/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,BICY,0,0,0,0,0,0,0,2,0,2
1085,1085,6,https://www.nps.gov/bicy/planyourvisit/index.htm,,BICY,0,0,0,0,0,0,0,2,0,2
1086,1086,7,https://www.nps.gov/bicy/planyourvisit/50th-anniversary.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1087,1087,8,https://www.nps.gov/bicy/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,BICY,0,0,0,0,0,0,0,2,0,2
1088,1088,9,https://www.nps.gov/bicy/planyourvisit/hours.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1089,1089,10,https://www.nps.gov/bicy/planyourvisit/fees.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1090,1090,11,https://www.nps.gov/bicy/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,BICY,0,0,0,0,0,0,0,2,0,2
1091,1091,12,https://www.nps.gov/bicy/planyourvisit/permitsandreservations.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1092,1092,13,https://www.nps.gov/bicy/planyourvisit/backcountry-permits.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1093,1093,14,https://www.nps.gov/bicy/planyourvisit/filmingandphotograpy-permits.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1094,1094,15,https://www.nps.gov/bicy/planyourvisit/special-use-permits.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1095,1095,16,https://www.nps.gov/bicy/planyourvisit/weather.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1096,1096,17,https://www.nps.gov/bicy/planyourvisit/pets.htm,,BICY,0,0,0,0,0,0,0,1,0,1
1097,1097,18,https://www.nps.gov/bicy/planyourvisit/brochures.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1098,1098,19,https://www.nps.gov/bicy/planyourvisit/closures.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1099,1099,20,https://www.nps.gov/bicy/planyourvisit/directions.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1100,1100,21,https://www.nps.gov/bicy/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,BICY,0,0,0,0,0,0,0,2,0,2
1101,1101,22,https://www.nps.gov/bicy/planyourvisit/eatingsleeping.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1102,1102,23,https://www.nps.gov/bicy/planyourvisit/lodging.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1103,1103,24,https://www.nps.gov/bicy/planyourvisit/campgrounds.htm,NPS.govPark HomePlan Your VisitEating & SleepingCamping,BICY,0,0,0,0,0,0,0,2,0,2
1104,1104,25,https://www.nps.gov/bicy/planyourvisit/bear-island-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1105,1105,26,https://www.nps.gov/bicy/planyourvisit/burns-lake-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1106,1106,27,https://www.nps.gov/bicy/planyourvisit/campground-regulations.htm,,BICY,0,0,0,0,0,0,0,1,0,1
1107,1107,28,https://www.nps.gov/bicy/planyourvisit/gator-head-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1108,1108,29,https://www.nps.gov/bicy/planyourvisit/midway-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1109,1109,30,https://www.nps.gov/bicy/planyourvisit/mitchells-landing-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1110,1110,31,https://www.nps.gov/bicy/planyourvisit/monument-lake-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1111,1111,32,https://www.nps.gov/bicy/planyourvisit/pinecrest-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1112,1112,33,https://www.nps.gov/bicy/planyourvisit/pink-jeep-campground.htm,,BICY,0,0,0,0,0,0,0,0,0,0
1113,1113,34,https://www.nps.gov/bicy/planyourvisit/backcountry-camping.htm,,BICY,0,0,0,0,0,0,0,0,0,0
