,Unnamed: 0,index,website page,website location,park, uber , lyft ,ridehailing,ridesharing, cab , taxi ,ride-hailing,ride-sharing,ride hailing,ride sharing,ride share,rideshare,total
5273,5273,14,https://home.nps.gov/glca/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,GLCA,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,5274,15,https://home.nps.gov/glca/planyourvisit/boating.htm,,GLCA,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,5275,16,https://home.nps.gov/glca/planyourvisit/scenicdrives.htm,,GLCA,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,5276,0,https://nps.gov/goga/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,5277,1,https://nps.gov/goga/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,5278,2,https://nps.gov/goga/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,5279,3,https://nps.gov/goga/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,5280,4,https://nps.gov/goga/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,5281,5,https://nps.gov/goga/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5282,5282,6,https://nps.gov/goga/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5283,5283,7,https://nps.gov/goga/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,5284,8,https://nps.gov/goga/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,5285,9,https://nps.gov/goga/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,5286,10,https://nps.gov/goga/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5287,5287,11,https://nps.gov/goga/planyourvisit/permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,5288,12,https://nps.gov/goga/planyourvisit/specialparkuses.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsSpecial Park Use Permits,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,5289,13,https://nps.gov/goga/planyourvisit/weather.htm,NPS.govPark HomePlan Your VisitBasic InformationWeather,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,5290,14,https://nps.gov/goga/planyourvisit/frequently-asked-questions.htm,NPS.govPark HomePlan Your VisitBasic InformationFrequently Asked Questions,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5291,5291,15,https://nps.gov/goga/planyourvisit/dog-friendly-areas.htm,NPS.govPark HomePlan Your VisitBasic InformationPets,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,5292,16,https://nps.gov/goga/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,5293,17,https://nps.gov/goga/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,5294,18,https://nps.gov/goga/planyourvisit/eatingsleeping.htm,NPS.govPark HomePlan Your VisitEating & Sleeping,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5295,5295,19,https://nps.gov/goga/planyourvisit/lodging.htm,NPS.govPark HomePlan Your VisitEating & SleepingLodging,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5296,5296,20,https://nps.gov/goga/planyourvisit/wheretoeat.htm,NPS.govPark HomePlan Your VisitEating & SleepingRestaurants,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,5297,21,https://nps.gov/goga/planyourvisit/placestogo.htm,NPS.govPark HomePlan Your VisitPlaces To Go,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,5298,22,https://nps.gov/goga/planyourvisit/things2do.htm,NPS.govPark HomePlan Your VisitThings To Do,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5299,5299,23,https://nps.gov/goga/planyourvisit/camping.htm,NPS.govPark HomePlan Your VisitThings To DoCamping,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,5300,24,https://nps.gov/goga/planyourvisit/exhibits.htm,NPS.govPark HomePlan Your VisitThings To DoExhibits,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5301,5301,25,https://nps.gov/goga/planyourvisit/fishing.htm,NPS.govPark HomePlan Your VisitThings To DoFishing,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,5302,26,https://nps.gov/goga/planyourvisit/hiking.htm,NPS.govPark HomePlan Your VisitThings To DoHiking,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5303,5303,27,https://nps.gov/goga/planyourvisit/nearbyattractions.htm,NPS.govPark HomePlan Your VisitThings To DoNearby Attractions,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,5304,28,https://nps.gov/goga/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,5305,29,https://nps.gov/goga/planyourvisit/safety.htm,NPS.govPark HomePlan Your VisitSafety,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,5306,30,https://nps.gov/goga/planyourvisit/accessibility.htm,NPS.govPark HomePlan Your VisitAccessibility,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,5307,31,https://nps.gov/goga/planyourvisit/physical-mobility.htm,NPS.govPark HomePlan Your VisitAccessibilityPhysical / Mobility,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5308,5308,32,https://nps.gov/goga/planyourvisit/beach-wheelchairs.htm,NPS.govPark HomePlan Your VisitAccessibilityPhysical / MobilityBeach Wheelchairs,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,5309,33,https://nps.gov/goga/planyourvisit/hearing.htm,,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,5310,34,https://nps.gov/goga/planyourvisit/visual.htm,NPS.govPark HomePlan Your VisitAccessibilityBlind / Low Vision,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,5311,35,https://nps.gov/goga/planyourvisit/service-animals.htm,NPS.govPark HomePlan Your VisitAccessibilityService Animals,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5312,5312,36,https://nps.gov/goga/planyourvisit/publications.htm,NPS.govPark HomeLearn About the ParkPublications,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,5313,37,https://nps.gov/planyourvisit/index.htm,,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,5314,38,https://nps.gov/planyourvisit/event-search.htm,,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,5315,39,https://nps.gov/planyourvisit/passes.htm,,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316,40,https://nps.gov/planyourvisit/trip-ideas.htm,,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,5317,41,https://nps.gov/muwo/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,2,0,0,0,0,0,0,2
5318,5318,42,https://nps.gov/alca/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319,43,https://nps.gov/fopo/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,5320,44,https://www.nps.gov/goga/planyourvisit/partners.htm,page doesn't exist,GOGA,0,0,0,0,0,0,0,0,0,0,0,0,0
5321,5321,0,https://nps.gov/gois/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,5322,1,https://nps.gov/gois/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,5323,2,https://nps.gov/gois/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,5324,3,https://nps.gov/gois/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5325,5325,4,https://nps.gov/gois/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5326,5326,5,https://nps.gov/gois/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5327,6,https://nps.gov/gois/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,5328,7,https://nps.gov/gois/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,5329,8,https://nps.gov/gois/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,5330,9,https://nps.gov/gois/planyourvisit/permitsandreservations.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,5331,10,https://nps.gov/gois/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,5332,11,https://nps.gov/gois/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,5333,12,https://nps.gov/gois/planyourvisit/things2do.htm,NPS.govPark HomePlan Your VisitThings To Do,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,5334,13,https://nps.gov/gois/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,5335,14,https://nps.gov/gois/planyourvisit/safety.htm,NPS.govPark HomePlan Your VisitSafety,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5336,5336,15,https://nps.gov/gois/planyourvisit/accessibility.htm,NPS.govPark HomePlan Your VisitAccessibility,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,5337,16,https://nps.gov/planyourvisit/index.htm,,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,5338,17,https://nps.gov/planyourvisit/event-search.htm,,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,5339,18,https://nps.gov/planyourvisit/passes.htm,,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,5340,19,https://nps.gov/planyourvisit/trip-ideas.htm,,GOIS,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,5341,0,https://nps.gov/gosp/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,5342,1,https://nps.gov/gosp/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,5343,2,https://nps.gov/gosp/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,5344,3,https://nps.gov/gosp/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,5345,4,https://nps.gov/gosp/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,5346,5,https://nps.gov/gosp/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,5347,6,https://nps.gov/gosp/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,5348,7,https://nps.gov/gosp/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,5349,8,https://nps.gov/gosp/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,5350,9,https://nps.gov/gosp/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,5351,10,https://nps.gov/gosp/planyourvisit/your-fee-dollars-at-work.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & PassesYour fee dollars at work,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,5352,11,https://nps.gov/gosp/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,12,https://nps.gov/gosp/planyourvisit/permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,5354,13,https://nps.gov/gosp/planyourvisit/special-use-permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & ReservationsSpecial Use Permits,GOSP,0,0,0,0,0,0,0,0,0,0,0,0,0
